customer_id,signup_date,acquisition_channel,signup_discount,plan_type,meals_per_week,servings,weekly_price,weeks_active,weeks_skipped,skip_rate,times_paused,support_contacts,delivery_issues,app_sessions_last_30_days,avg_recipe_rating,avg_recipe_difficulty_rating,nps_score,churned,weeks_to_churn
HF-00871,2024-01-06,organic,50_percent,Veggie,3,2,27.77,37,9,0.25,2,3,1,15,4.6,2.7,83,1,33
HF-00872,2024-02-23,paid_social,50_percent,Classic,4,4,83.47,26,3,0.12,2,3,2,8,4.0,3.4,2,0,
HF-00873,2022-12-24,paid_social,none,Family,5,2,50.95,41,10,0.25,2,2,1,8,5.0,1.4,96,0,
HF-00874,2023-02-12,tv_ad,50_percent,Fit_and_Wholesome,3,2,33.78,79,14,0.18,1,1,1,13,4.6,2.5,17,0,
HF-00875,2023-10-30,paid_social,free_first_box,Classic,4,2,41.65,1,0,0.49,4,4,2,4,3.0,3.1,-62,1,0
HF-00876,2023-01-08,organic,30_percent,Classic,3,4,57.23,75,0,0.0,0,1,1,17,5.0,3.0,58,0,
HF-00877,2022-01-08,organic,50_percent,Fit_and_Wholesome,5,2,51.19,70,10,0.14,2,0,1,18,5.0,1.3,100,0,
HF-00878,2022-05-02,organic,50_percent,Classic,4,2,37.95,50,0,0.0,2,2,0,13,5.0,2.6,96,0,
HF-00879,2022-12-14,tv_ad,free_first_box,Classic,2,4,39.93,56,7,0.13,1,0,1,9,3.2,2.9,13,0,
HF-00880,2023-11-07,paid_social,free_first_box,Classic,4,4,79.69,23,8,0.36,1,2,1,0,3.5,3.7,-7,1,19
HF-00881,2022-03-31,paid_social,50_percent,Veggie,3,4,56.64,38,10,0.25,1,1,1,5,3.9,3.3,57,0,
HF-00882,2023-10-10,paid_social,50_percent,Fit_and_Wholesome,2,2,18.33,21,7,0.35,2,4,2,3,5.0,3.7,83,1,21
HF-00883,2023-11-29,referral,free_first_box,Classic,2,2,24.37,80,12,0.15,0,2,0,18,4.1,2.1,74,0,
HF-00884,2022-11-12,paid_social,50_percent,Classic,5,2,50.38,1,0,0.37,2,4,1,0,5.0,2.1,71,1,0
HF-00885,2022-06-27,paid_social,30_percent,Veggie,5,2,49.55,30,5,0.17,0,3,1,7,5.0,2.8,76,0,
HF-00886,2023-06-24,influencer,50_percent,Fit_and_Wholesome,4,2,43.55,48,8,0.17,0,2,1,10,3.9,3.9,29,1,46
HF-00887,2024-01-02,tv_ad,30_percent,Classic,5,2,49.11,86,0,0.0,0,1,0,16,4.1,2.9,67,0,
HF-00888,2024-05-18,paid_social,30_percent,Classic,4,4,79.66,62,5,0.07,1,2,1,14,4.4,2.7,68,1,35
HF-00889,2022-02-10,paid_social,free_first_box,Family,2,2,21.94,1,1,0.58,3,5,2,8,4.5,3.7,18,1,0
HF-00890,2024-01-10,tv_ad,50_percent,Family,2,2,19.16,37,7,0.2,5,4,1,6,4.8,2.6,52,0,
HF-00891,2023-12-05,paid_social,50_percent,Family,2,2,18.47,23,7,0.32,3,2,2,6,3.7,4.0,-18,1,9
HF-00892,2023-05-17,paid_social,30_percent,Fit_and_Wholesome,2,2,15.45,59,7,0.12,2,1,0,13,3.5,3.6,47,0,
HF-00893,2022-05-25,paid_social,30_percent,Classic,2,2,18.09,75,4,0.05,0,0,0,23,4.7,2.8,37,0,
HF-00894,2022-07-20,referral,30_percent,Classic,3,2,28.05,87,0,0.0,0,0,0,13,4.0,1.6,91,0,
HF-00895,2023-12-25,paid_social,30_percent,Classic,4,4,80.16,57,12,0.21,1,2,0,15,3.4,2.9,53,1,43
HF-00896,2023-04-06,tv_ad,50_percent,Classic,4,2,38.7,72,9,0.13,2,2,1,16,5.0,3.6,55,0,
HF-00897,2024-01-02,referral,30_percent,Family,3,2,34.26,72,0,0.0,0,0,1,14,4.4,2.8,100,0,
HF-00898,2024-01-22,referral,50_percent,Fit_and_Wholesome,5,4,97.68,75,4,0.06,0,0,1,14,5.0,1.7,100,0,
HF-00899,2024-06-27,paid_social,30_percent,Fit_and_Wholesome,3,4,62.68,61,3,0.05,0,0,0,14,5.0,3.3,100,0,
HF-00900,2023-07-12,referral,free_first_box,Classic,4,4,80.28,42,12,0.29,3,1,1,4,4.1,3.3,62,1,41
HF-00901,2023-07-01,organic,30_percent,Pescatarian,3,4,61.49,29,6,0.22,2,1,0,9,5.0,3.1,100,0,
HF-00902,2022-09-10,organic,none,Fit_and_Wholesome,2,4,41.41,99,0,0.0,0,0,0,14,4.7,3.2,99,0,
HF-00903,2023-01-25,organic,none,Classic,5,2,45.46,83,7,0.08,0,0,1,20,5.0,2.2,98,0,
HF-00904,2023-08-17,referral,50_percent,Pescatarian,3,4,59.86,82,0,0.0,0,0,1,22,4.8,3.1,100,0,
HF-00905,2024-06-01,influencer,50_percent,Classic,3,2,29.42,32,12,0.37,1,2,2,9,3.6,2.8,-18,1,19
HF-00906,2022-09-13,influencer,50_percent,Classic,3,2,27.67,49,9,0.19,2,2,1,5,3.4,2.6,-24,0,
HF-00907,2023-12-10,organic,50_percent,Fit_and_Wholesome,3,2,30.86,56,10,0.19,1,2,1,13,3.6,2.6,-13,1,29
HF-00908,2024-03-25,paid_social,none,Fit_and_Wholesome,5,2,53.33,59,0,0.0,0,0,0,10,5.0,3.2,95,0,
HF-00909,2023-03-26,paid_social,50_percent,Classic,2,2,14.61,11,4,0.38,1,4,2,0,3.8,2.8,24,1,3
HF-00910,2022-01-10,paid_social,50_percent,Classic,4,2,38.85,23,9,0.4,3,2,2,4,4.2,3.5,65,1,8
HF-00911,2024-04-03,organic,none,Family,2,2,17.47,93,0,0.0,0,0,0,19,4.8,3.2,100,0,
HF-00912,2024-03-08,referral,none,Fit_and_Wholesome,3,4,60.02,79,9,0.11,0,0,0,19,4.7,2.9,88,0,
HF-00913,2022-08-30,referral,none,Fit_and_Wholesome,2,4,39.27,82,0,0.0,0,0,0,21,4.8,3.3,100,0,
HF-00914,2022-09-08,influencer,none,Classic,4,2,38.71,65,3,0.04,1,1,0,9,5.0,2.0,64,0,
HF-00915,2024-05-26,influencer,50_percent,Classic,2,4,41.3,1,0,0.38,3,4,1,5,4.1,3.4,37,1,1
HF-00916,2022-01-05,influencer,30_percent,Classic,3,2,33.21,54,10,0.19,1,1,1,12,4.8,2.8,88,0,
HF-00917,2022-04-29,paid_social,30_percent,Classic,2,4,45.24,58,5,0.08,0,0,1,8,4.7,2.1,59,0,
HF-00918,2024-03-11,organic,30_percent,Classic,2,2,18.48,70,14,0.2,0,1,0,20,4.9,2.3,74,0,
HF-00919,2023-01-09,paid_social,free_first_box,Classic,4,2,36.28,34,10,0.28,2,2,2,6,3.5,3.1,19,1,18
HF-00920,2022-03-06,paid_social,free_first_box,Veggie,2,2,21.08,29,11,0.37,3,4,2,9,3.8,3.4,-68,1,14
HF-00921,2022-05-26,paid_social,30_percent,Classic,2,2,23.18,48,6,0.13,1,1,1,15,5.0,2.5,93,0,
HF-00922,2022-08-12,paid_social,30_percent,Fit_and_Wholesome,2,2,21.59,63,11,0.17,1,0,0,18,5.0,2.1,99,0,
HF-00923,2022-08-27,referral,30_percent,Classic,3,2,33.15,80,0,0.0,1,0,0,26,5.0,3.4,100,0,
HF-00924,2022-06-26,influencer,50_percent,Veggie,3,2,29.49,53,3,0.05,1,2,0,7,4.1,2.2,17,0,
HF-00925,2024-02-18,paid_social,none,Classic,2,2,18.74,83,1,0.01,2,0,0,22,3.9,2.1,60,0,
HF-00926,2024-05-02,organic,50_percent,Veggie,2,2,20.19,37,6,0.16,2,2,0,11,3.9,2.2,64,1,23
HF-00927,2022-10-09,referral,50_percent,Classic,3,4,59.22,75,0,0.0,0,1,0,19,5.0,2.1,100,0,
HF-00928,2022-03-04,paid_social,free_first_box,Family,3,2,31.27,8,4,0.47,3,4,2,3,3.7,2.8,-8,1,4
HF-00929,2022-08-05,referral,30_percent,Fit_and_Wholesome,4,2,41.86,100,6,0.06,0,0,0,21,4.9,3.5,73,0,
HF-00930,2024-05-03,paid_social,free_first_box,Veggie,4,4,81.94,22,6,0.27,2,2,2,7,4.5,2.4,44,1,10
HF-00931,2024-04-06,referral,50_percent,Classic,3,4,60.9,68,0,0.0,0,0,0,23,5.0,2.4,86,0,
HF-00932,2024-03-05,referral,none,Veggie,3,2,30.43,74,9,0.12,0,0,1,20,5.0,1.7,93,0,
HF-00933,2023-11-20,paid_social,30_percent,Fit_and_Wholesome,4,4,81.43,66,2,0.04,2,2,1,10,4.3,2.3,100,0,
HF-00934,2023-04-06,paid_social,30_percent,Classic,4,2,35.99,68,10,0.15,1,1,1,15,4.5,3.2,42,0,
HF-00935,2023-09-02,referral,30_percent,Veggie,3,2,30.36,66,1,0.01,0,1,1,18,5.0,2.9,100,0,
HF-00936,2022-04-15,influencer,30_percent,Fit_and_Wholesome,4,2,40.02,76,8,0.1,0,1,1,17,5.0,3.3,64,0,
HF-00937,2022-04-09,paid_social,50_percent,Fit_and_Wholesome,4,2,40.35,67,8,0.12,1,2,0,13,4.8,2.5,16,0,
HF-00938,2023-05-26,organic,50_percent,Fit_and_Wholesome,3,2,29.76,65,11,0.17,0,2,2,12,5.0,2.5,32,0,
HF-00939,2023-01-20,organic,free_first_box,Pescatarian,3,4,60.74,39,1,0.03,0,3,0,13,5.0,3.1,84,0,
HF-00940,2023-02-09,tv_ad,none,Family,4,2,38.77,70,5,0.07,0,0,0,17,5.0,2.5,97,0,
HF-00941,2024-04-02,influencer,free_first_box,Classic,2,4,42.18,26,4,0.16,2,3,2,13,3.7,3.1,-1,0,
HF-00942,2023-06-02,referral,30_percent,Veggie,4,2,40.87,79,4,0.05,0,0,0,18,5.0,2.9,92,0,
HF-00943,2023-04-21,organic,50_percent,Fit_and_Wholesome,4,2,40.22,72,3,0.04,0,0,0,15,3.3,3.9,-43,0,
HF-00944,2023-12-10,influencer,30_percent,Fit_and_Wholesome,4,2,38.52,59,3,0.06,1,1,0,15,5.0,2.3,79,0,
HF-00945,2024-05-12,paid_social,none,Family,3,4,61.51,64,11,0.17,1,1,0,9,4.8,2.5,96,0,
HF-00946,2023-10-07,paid_social,free_first_box,Classic,2,2,20.37,32,8,0.26,1,2,2,6,3.2,3.1,15,0,
HF-00947,2024-05-19,paid_social,30_percent,Classic,2,4,38.41,49,2,0.04,2,1,0,10,5.0,1.9,100,0,
HF-00948,2024-02-10,influencer,50_percent,Classic,4,4,79.73,31,8,0.27,1,3,0,7,3.3,3.2,33,0,
HF-00949,2023-03-13,influencer,50_percent,Classic,4,2,41.18,31,9,0.29,1,2,2,9,3.4,2.5,66,1,20
HF-00950,2022-01-23,paid_social,50_percent,Classic,3,4,60.98,40,16,0.4,2,2,1,3,4.6,3.0,70,1,37
HF-00951,2023-07-19,referral,50_percent,Fit_and_Wholesome,2,4,40.89,66,0,0.0,0,0,0,16,4.8,2.9,100,0,
HF-00952,2023-11-08,referral,50_percent,Classic,5,2,50.09,97,0,0.0,0,0,0,22,5.0,2.7,100,0,
HF-00953,2023-12-15,paid_social,none,Fit_and_Wholesome,5,2,51.95,65,16,0.25,1,0,0,13,5.0,2.0,100,0,
HF-00954,2023-04-03,tv_ad,50_percent,Fit_and_Wholesome,3,2,32.42,46,4,0.08,1,2,0,11,4.6,3.1,53,0,
HF-00955,2022-03-24,paid_social,free_first_box,Classic,3,2,31.41,1,1,0.51,3,4,1,6,4.0,3.1,11,1,1
HF-00956,2022-05-25,paid_social,none,Classic,4,2,38.75,56,6,0.11,0,2,0,18,5.0,2.2,100,0,
HF-00957,2022-03-26,referral,none,Veggie,4,2,37.8,98,6,0.06,1,1,0,17,5.0,2.0,100,0,
HF-00958,2022-03-19,organic,50_percent,Fit_and_Wholesome,5,4,98.71,55,4,0.07,0,1,0,12,4.9,3.1,32,1,17
HF-00959,2023-04-02,paid_social,50_percent,Pescatarian,2,2,23.87,36,13,0.36,2,3,2,6,5.0,1.7,88,1,17
HF-00960,2024-05-27,organic,50_percent,Pescatarian,3,4,60.44,56,7,0.12,1,1,0,12,4.7,2.0,88,0,
HF-00961,2022-01-01,referral,none,Family,3,2,34.19,77,11,0.14,0,0,0,23,5.0,1.7,95,0,
HF-00962,2022-02-20,paid_social,50_percent,Veggie,4,2,39.68,23,9,0.39,2,2,1,8,5.0,1.9,71,1,14
HF-00963,2023-11-16,paid_social,none,Pescatarian,4,4,79.32,85,0,0.0,0,0,0,12,4.9,2.4,93,0,
HF-00964,2023-12-18,referral,50_percent,Fit_and_Wholesome,5,2,49.75,100,0,0.0,0,1,0,14,4.3,3.1,93,0,
HF-00965,2024-02-11,paid_social,50_percent,Pescatarian,3,2,29.76,29,8,0.27,1,3,2,5,4.5,3.4,14,1,19
HF-00966,2023-03-22,tv_ad,30_percent,Classic,4,2,38.37,77,0,0.0,0,0,0,16,5.0,3.2,94,0,
HF-00967,2023-03-25,influencer,50_percent,Family,3,2,27.64,46,8,0.18,2,3,2,7,5.0,2.6,21,1,35
HF-00968,2024-05-30,tv_ad,free_first_box,Veggie,3,2,30.94,23,5,0.23,3,2,1,9,4.4,2.0,-13,0,
HF-00969,2023-05-03,paid_social,50_percent,Fit_and_Wholesome,2,2,22.07,7,2,0.34,3,3,2,0,4.2,2.7,-2,0,
HF-00970,2024-03-10,tv_ad,free_first_box,Classic,4,4,84.73,44,19,0.44,1,2,2,3,4.4,3.5,23,0,
HF-00971,2022-02-03,referral,50_percent,Classic,5,2,49.03,84,1,0.01,0,1,0,15,4.5,2.3,97,0,
HF-00972,2022-12-14,paid_social,50_percent,Classic,2,2,19.25,36,4,0.1,2,1,0,9,5.0,3.0,27,0,
HF-00973,2022-04-05,paid_social,none,Classic,2,2,18.42,80,1,0.01,0,1,1,18,4.4,2.4,73,0,
HF-00974,2022-03-13,paid_social,none,Classic,4,2,42.17,45,7,0.16,1,1,0,10,3.7,3.1,70,0,
HF-00975,2023-07-05,organic,30_percent,Fit_and_Wholesome,3,2,31.57,91,5,0.06,0,0,1,19,5.0,3.0,100,0,
HF-00976,2022-06-03,referral,50_percent,Classic,5,2,48.15,52,4,0.07,0,0,1,14,5.0,1.6,93,0,
HF-00977,2022-09-07,paid_social,free_first_box,Classic,2,2,18.16,24,8,0.33,2,2,0,5,3.8,1.8,-36,0,
HF-00978,2023-11-05,organic,30_percent,Classic,2,4,41.83,44,10,0.24,1,2,2,8,5.0,2.9,99,0,
HF-00979,2023-03-14,paid_social,50_percent,Veggie,3,2,30.71,15,5,0.32,0,3,1,5,3.4,3.0,8,1,12
HF-00980,2022-04-28,referral,50_percent,Classic,2,4,41.44,66,23,0.35,1,1,1,19,5.0,2.9,92,0,
HF-00981,2024-02-10,paid_social,50_percent,Classic,2,2,18.19,40,9,0.23,2,2,1,9,3.8,3.0,19,1,28
HF-00982,2024-06-09,influencer,30_percent,Veggie,2,2,16.2,73,0,0.0,0,0,0,15,4.8,2.8,100,0,
HF-00983,2022-11-02,influencer,50_percent,Fit_and_Wholesome,2,4,38.17,43,8,0.19,2,2,1,15,5.0,2.8,67,1,25
HF-00984,2022-09-25,referral,30_percent,Classic,2,4,41.3,88,0,0.0,0,1,1,22,5.0,2.1,75,0,
HF-00985,2022-02-23,paid_social,none,Classic,5,2,54.12,82,0,0.0,0,1,0,14,3.8,2.3,79,0,
HF-00986,2022-08-24,paid_social,free_first_box,Classic,2,4,39.06,36,15,0.41,2,4,1,1,4.3,2.9,17,1,28
HF-00987,2023-01-24,influencer,none,Family,3,4,64.43,58,2,0.04,1,0,1,13,5.0,2.9,80,0,
HF-00988,2024-01-04,paid_social,none,Classic,4,4,81.5,56,0,0.0,1,1,0,11,3.9,2.7,79,0,
HF-00989,2024-02-02,paid_social,free_first_box,Veggie,3,2,27.15,29,12,0.4,1,4,2,6,3.6,2.4,16,1,10
HF-00990,2024-04-04,paid_social,30_percent,Classic,3,4,60.31,47,8,0.16,2,1,2,12,5.0,3.5,95,0,
HF-00991,2023-02-05,referral,50_percent,Veggie,4,4,81.57,54,12,0.23,1,1,0,13,4.8,2.7,100,0,
HF-00992,2023-09-16,referral,30_percent,Classic,4,4,74.99,74,0,0.0,0,0,1,17,4.0,3.3,100,0,
HF-00993,2024-02-06,influencer,30_percent,Classic,4,4,81.13,37,10,0.28,0,4,2,7,5.0,1.8,97,1,28
HF-00994,2022-10-30,paid_social,30_percent,Veggie,3,4,62.23,17,7,0.4,1,2,3,4,4.6,2.5,58,0,
HF-00995,2022-07-26,paid_social,30_percent,Classic,4,2,40.72,69,6,0.09,2,1,0,12,4.4,3.1,37,0,
HF-00996,2022-08-17,influencer,50_percent,Classic,3,2,29.82,46,10,0.22,2,2,0,7,4.1,3.4,30,0,
HF-00997,2024-05-02,influencer,50_percent,Fit_and_Wholesome,2,2,19.61,16,5,0.33,3,3,1,4,4.7,1.9,35,1,6
HF-00998,2024-06-28,paid_social,50_percent,Family,4,2,39.46,1,1,0.52,4,2,1,4,4.1,1.6,83,1,0
HF-00999,2023-08-01,referral,free_first_box,Classic,3,2,27.59,86,0,0.0,0,0,2,15,4.0,2.9,0,0,
HF-01000,2022-03-16,paid_social,none,Veggie,5,2,48.52,82,0,0.0,0,1,0,15,5.0,3.1,50,0,
HF-01001,2023-03-11,tv_ad,50_percent,Family,2,2,19.13,72,8,0.1,1,1,1,14,3.7,2.5,79,0,
HF-01002,2022-04-13,paid_social,50_percent,Pescatarian,3,4,60.11,24,8,0.35,2,3,2,5,4.3,2.6,97,1,18
HF-01003,2023-02-26,tv_ad,free_first_box,Veggie,5,4,98.69,4,2,0.42,3,3,1,0,4.6,3.2,20,0,
HF-01004,2023-12-05,organic,none,Fit_and_Wholesome,2,2,18.22,75,0,0.0,0,1,0,18,5.0,2.0,97,0,
HF-01005,2024-02-03,referral,50_percent,Classic,5,4,101.32,75,10,0.14,0,0,0,17,4.6,3.4,89,0,
HF-01006,2024-01-08,paid_social,free_first_box,Veggie,5,2,50.64,54,9,0.17,2,3,1,8,3.9,2.3,54,0,
HF-01007,2024-03-16,referral,30_percent,Classic,4,4,78.76,84,12,0.14,0,0,1,20,5.0,1.3,100,0,
HF-01008,2022-11-02,referral,free_first_box,Classic,3,4,60.89,74,8,0.11,1,0,1,17,4.8,2.1,79,0,
HF-01009,2022-04-08,paid_social,none,Classic,3,2,29.03,54,9,0.17,0,2,1,15,4.6,2.2,61,0,
HF-01010,2024-04-29,organic,50_percent,Classic,4,2,40.05,33,12,0.37,3,3,1,3,5.0,2.9,71,1,19
HF-01011,2024-03-08,tv_ad,free_first_box,Fit_and_Wholesome,4,2,41.87,9,2,0.27,3,1,1,4,4.3,3.3,-1,0,
HF-01012,2022-12-01,referral,50_percent,Veggie,3,4,58.67,76,0,0.0,0,0,0,22,4.6,2.9,100,0,
HF-01013,2024-05-08,organic,50_percent,Veggie,5,4,97.46,32,8,0.26,0,3,0,15,5.0,3.7,100,0,
HF-01014,2023-03-11,paid_social,none,Classic,3,2,29.65,91,19,0.21,1,0,1,18,4.9,2.6,91,0,
HF-01015,2023-03-23,referral,free_first_box,Classic,5,2,47.17,68,7,0.11,1,0,0,11,4.1,3.3,42,0,
HF-01016,2022-11-04,paid_social,50_percent,Veggie,2,2,19.41,37,11,0.3,2,3,0,10,4.6,2.7,14,0,
HF-01017,2022-09-06,organic,none,Family,2,2,19.4,68,2,0.03,1,0,0,22,5.0,2.7,100,0,
HF-01018,2022-06-15,tv_ad,50_percent,Classic,3,4,54.95,56,2,0.03,1,1,1,19,4.8,2.5,79,0,
HF-01019,2023-04-26,organic,50_percent,Classic,3,2,31.0,79,11,0.14,0,0,1,13,4.5,2.4,100,0,
HF-01020,2022-12-01,paid_social,none,Pescatarian,4,4,79.47,46,3,0.06,2,1,0,19,5.0,2.6,100,0,
HF-01021,2023-06-26,paid_social,30_percent,Classic,2,4,42.28,64,12,0.19,1,0,0,10,4.1,3.4,56,0,
HF-01022,2024-01-29,referral,none,Pescatarian,5,4,100.23,91,2,0.02,1,0,0,22,5.0,2.5,100,0,
HF-01023,2022-04-16,referral,50_percent,Veggie,3,2,31.41,69,7,0.1,0,1,0,17,5.0,2.7,77,0,
HF-01024,2023-07-17,influencer,50_percent,Classic,3,2,32.32,52,0,0.0,1,2,0,15,3.1,3.2,15,0,
HF-01025,2022-03-22,influencer,50_percent,Classic,2,2,19.7,9,4,0.46,4,3,1,1,5.0,3.0,100,0,
HF-01026,2022-05-13,organic,free_first_box,Classic,3,4,59.88,30,10,0.35,3,3,2,9,3.6,2.4,26,0,
HF-01027,2024-03-07,paid_social,free_first_box,Classic,2,2,16.81,20,8,0.4,2,3,2,0,4.6,2.7,100,0,
HF-01028,2024-06-18,paid_social,50_percent,Pescatarian,2,2,22.44,59,19,0.33,2,1,0,7,2.7,2.7,-62,0,
HF-01029,2022-05-18,paid_social,none,Fit_and_Wholesome,4,4,79.55,73,10,0.13,0,0,1,19,4.5,3.3,93,0,
HF-01030,2022-07-03,paid_social,50_percent,Fit_and_Wholesome,2,2,17.95,23,10,0.45,3,4,3,0,5.0,3.1,27,1,12
HF-01031,2023-02-05,referral,50_percent,Fit_and_Wholesome,2,2,21.44,84,0,0.0,0,0,0,16,5.0,3.2,100,0,
HF-01032,2022-11-26,organic,50_percent,Classic,4,2,35.56,64,0,0.0,0,0,1,22,5.0,1.7,74,0,
HF-01033,2024-02-24,organic,50_percent,Veggie,2,2,19.1,47,13,0.28,1,1,2,12,4.4,2.5,77,0,
HF-01034,2023-05-23,paid_social,30_percent,Veggie,3,2,31.76,56,6,0.1,2,1,1,15,5.0,3.2,100,0,
HF-01035,2024-05-01,paid_social,free_first_box,Fit_and_Wholesome,2,2,19.08,33,13,0.38,3,3,1,4,3.2,4.4,-62,1,25
HF-01036,2022-03-10,paid_social,none,Classic,3,4,58.44,71,7,0.1,0,1,1,12,4.4,2.8,100,0,
HF-01037,2023-06-30,paid_social,50_percent,Veggie,3,4,59.05,35,13,0.36,2,2,1,8,4.0,2.5,80,0,
HF-01038,2024-02-13,influencer,none,Pescatarian,2,2,15.94,60,6,0.09,0,1,1,14,4.4,2.4,100,0,
HF-01039,2022-02-22,paid_social,free_first_box,Classic,4,4,81.27,22,6,0.27,3,3,3,4,3.2,2.7,-39,0,
HF-01040,2023-03-26,referral,none,Classic,5,2,49.65,79,8,0.1,1,0,1,17,4.6,3.4,100,0,
HF-01041,2022-07-24,paid_social,none,Veggie,2,2,19.42,57,9,0.16,0,1,0,13,5.0,3.1,100,0,
HF-01042,2022-05-06,influencer,30_percent,Classic,5,4,99.26,28,9,0.31,2,1,1,6,5.0,2.5,91,1,19
HF-01043,2024-01-17,referral,30_percent,Fit_and_Wholesome,2,4,39.95,103,0,0.0,0,0,0,19,4.9,2.8,100,0,
HF-01044,2022-02-12,paid_social,30_percent,Family,2,2,21.27,27,5,0.17,2,2,1,12,4.6,2.6,74,0,
HF-01045,2024-01-22,referral,50_percent,Veggie,2,2,19.86,45,2,0.04,0,1,0,15,4.1,2.3,100,0,
HF-01046,2024-06-01,organic,50_percent,Veggie,3,4,57.16,45,16,0.36,1,2,1,13,4.5,2.0,86,1,27
HF-01047,2022-04-21,tv_ad,none,Fit_and_Wholesome,3,2,31.09,67,0,0.0,0,0,0,21,4.2,2.1,100,0,
HF-01048,2024-01-31,paid_social,30_percent,Classic,3,4,60.88,56,12,0.21,0,0,0,15,5.0,3.0,27,0,
HF-01049,2023-10-25,influencer,free_first_box,Classic,4,2,40.33,46,15,0.34,1,0,1,10,5.0,3.4,39,0,
HF-01050,2022-07-02,tv_ad,50_percent,Pescatarian,4,4,81.99,57,15,0.26,0,4,0,14,3.7,2.8,13,0,
HF-01051,2024-04-27,influencer,50_percent,Fit_and_Wholesome,3,2,30.0,17,9,0.56,3,2,1,3,4.4,2.3,57,1,7
HF-01052,2022-04-05,organic,50_percent,Classic,4,2,42.14,66,5,0.07,0,1,1,17,4.9,3.1,87,0,
HF-01053,2023-01-09,organic,30_percent,Classic,5,2,52.71,84,0,0.0,0,0,0,23,4.7,3.0,25,0,
HF-01054,2024-06-30,referral,none,Fit_and_Wholesome,2,2,21.12,80,0,0.0,1,0,1,21,5.0,1.2,97,0,
HF-01055,2023-06-04,organic,30_percent,Fit_and_Wholesome,3,4,58.38,82,0,0.0,0,0,1,19,5.0,2.2,84,0,
HF-01056,2024-06-18,referral,free_first_box,Pescatarian,3,2,29.68,55,3,0.05,0,0,1,16,4.6,2.8,83,0,
HF-01057,2022-12-26,organic,free_first_box,Classic,3,4,62.36,24,6,0.25,2,3,2,8,4.8,2.4,21,0,
HF-01058,2024-06-18,referral,50_percent,Family,3,2,26.94,69,2,0.03,1,1,0,13,4.7,2.5,87,0,
HF-01059,2023-11-27,organic,none,Veggie,3,2,29.16,86,1,0.01,0,0,0,15,4.2,1.8,100,0,
HF-01060,2022-10-08,influencer,none,Fit_and_Wholesome,3,2,29.25,44,10,0.23,1,2,0,13,5.0,2.3,100,0,
HF-01061,2022-07-14,paid_social,30_percent,Veggie,3,2,28.21,73,8,0.11,1,0,0,15,5.0,2.2,71,0,
HF-01062,2024-05-13,influencer,50_percent,Classic,3,4,61.63,35,11,0.3,3,1,1,10,4.1,2.4,-1,1,31
HF-01063,2022-07-14,referral,none,Family,2,2,20.71,84,13,0.16,0,1,0,17,4.7,2.0,100,0,
HF-01064,2023-10-29,influencer,free_first_box,Classic,3,4,58.46,8,5,0.62,2,4,2,0,2.5,4.2,-70,1,3
HF-01065,2022-04-03,referral,30_percent,Classic,3,4,61.09,86,0,0.0,0,0,1,16,5.0,2.8,98,0,
HF-01066,2023-11-03,paid_social,free_first_box,Fit_and_Wholesome,3,4,59.56,2,1,0.47,2,4,2,8,2.5,4.6,-27,1,1
HF-01067,2022-03-02,influencer,50_percent,Veggie,5,2,48.12,43,10,0.23,3,2,1,8,5.0,2.2,99,0,
HF-01068,2023-09-26,paid_social,50_percent,Pescatarian,3,2,28.51,24,9,0.36,3,3,2,0,4.2,3.4,24,1,14
HF-01069,2022-02-20,influencer,50_percent,Veggie,2,2,20.83,59,20,0.33,2,2,1,6,4.0,4.1,18,1,27
HF-01070,2023-02-07,referral,50_percent,Classic,3,2,31.82,55,11,0.21,1,3,1,14,4.5,3.2,99,1,29
HF-01071,2024-02-28,referral,50_percent,Pescatarian,4,2,38.95,93,5,0.06,0,0,0,17,4.3,3.2,100,0,
HF-01072,2022-01-05,paid_social,50_percent,Classic,4,2,41.01,51,17,0.34,2,3,0,3,4.5,2.9,67,0,
HF-01073,2023-04-11,referral,50_percent,Pescatarian,3,2,33.1,76,2,0.03,0,1,0,20,5.0,2.6,100,0,
HF-01074,2023-08-27,paid_social,free_first_box,Classic,2,4,37.4,1,1,0.53,2,4,1,0,3.7,2.7,-14,0,
HF-01075,2023-11-13,paid_social,50_percent,Pescatarian,3,4,60.59,31,10,0.32,2,2,2,7,5.0,1.1,92,1,18
HF-01076,2024-04-08,paid_social,50_percent,Classic,3,4,61.54,61,0,0.0,1,0,0,14,4.0,3.3,9,0,
HF-01077,2023-06-18,paid_social,free_first_box,Veggie,5,2,49.71,43,7,0.16,1,1,2,13,4.8,2.2,66,0,
HF-01078,2023-02-09,tv_ad,30_percent,Pescatarian,3,2,32.42,71,3,0.04,1,0,0,16,4.2,2.3,96,0,
HF-01079,2024-04-17,tv_ad,none,Veggie,3,2,34.34,45,22,0.48,1,3,1,7,4.5,2.2,81,0,
HF-01080,2023-05-28,paid_social,50_percent,Fit_and_Wholesome,3,2,30.63,86,2,0.02,0,0,0,18,4.7,3.3,-4,0,
HF-01081,2023-10-07,organic,50_percent,Fit_and_Wholesome,3,2,29.47,81,11,0.14,0,1,0,13,5.0,2.7,85,1,46
HF-01082,2022-08-21,paid_social,free_first_box,Fit_and_Wholesome,4,2,41.87,19,6,0.33,3,2,2,2,4.3,3.8,17,1,14
